"n_sov"	"ratio_n_sov_tot"	"ratio_n_sov_sp"
36674	0.070654781055718	0.764392013005961
"n_sovGrp"	"ratio_n_sovGrp_stot"	"ratio_n_sovGrp_sp"	"ratio_n_sovGrp_sov"	"o"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:00,18:30-22:30; Sa 18:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 17:30-22:00; Fr 17:30-23:00; Sa 12:30-23:00; Su 12:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su 11:00-21:00, Mo-Th 11:30-20:00, Fr-Sa 11:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:30-22:30; Su 11:30-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-fr 11:00-20:00;sa 11:30-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"8:00-20:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 07:00-16:00; Sa-Su 08:00-17:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 17:30-23:00; Fr-Su 12:00-16:00,17:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su 12:00-21:00, Mo- Th 10:30-21:00, Fr,Sa 10:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Sa 17:00-23:59"
1	0.000001926563262	0.000020842886323	0.000027267273818	"08:00-26:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mon-Sat 10:30-21:00, Sat-Sun 12:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-13:30,18:00-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Th 17:00-23:00; Fr,Sa 12:00-23:00; Su 12:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th, Su 16:00-01:00, Fr- Sa 13:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:30-23:30; Su 11:30-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 17:00-24:00; Tu-Sa 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 11:00-14:00,17:00-20:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 15:00-24:00; Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-14:00; Mo-Fr 17:00-21:00; Sa-Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:30-22:00; Fr-Sa 10:30-24:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 12:00-13:00,18:45-19:45"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:30-15:00,19:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"17:30-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 10:30-15:30,17:30-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"08.00 - 20.00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-23:59; Sa-Su 10:00-23:59"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:30-23:00; Su 12:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-23:00;Fr-Sa 10:00-01:00;Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 12:00-15:00,17:00-22:00; Fr-Sa 12:00-15:00,17:00-23:00; Su,PH 17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo,Tu,We,Th 11:00-22:00;Fr 11:00-23:30;Sa 12:00-23:30;Su 12:00-22:00; 15:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 16:30-23:30; Sa 10:00-14:00,16:30-23:30; Su 16:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo,Tu 09:00-15:00; We-Fr 09:00-22:00; Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 09:00-19:00; Sa 09:00-17:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 16:30-22:00; Sa-Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 10:30-18:30; Sa 10:30-16:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 17:00-22:00; Tu-Sa 11:00-01:00; Su,PH 10:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"mo-fr 11:00-20:00;sa-su 12:00-19:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 17:00-22:30; Sa,Su 11:00-14:30, 17:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 11:00-18:00; Sa 11:00-17:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Tu 11:00-20:30; Th-Sa 11:00-20:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 11:00-22:00; Fr-Sa 15:00-23:00; Su 15:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 17:00-01:00;Su 11:00-14:30,17:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Th,Su 11:30-14:30,17:00-22:00; Fr-Sa 11:30-14:30,17:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Th 17:00-22:00; Fr-Sa 17:00-23:00; Su 12:00-15:00,17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 08:00-01:00, Th-Fr 08:00-02:00, Sa 09:00-02:00, Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 17:30+, Sa 09:30-16:30 17:30+, Su 09:30-16:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-We 10:00-23:30; Th-Sa 10:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:30-16:00,18:00-22:00; Fr-Sa 11:30-16:00,18:00-23:00; Su 11:30-16:00,18:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 10:00-15:00,19:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 8:00-24:00; Su, PH 8:00-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 9:00-19:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-23:00; Sa 11:30-23:00; Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"6:30 - 18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"17:00-22:45"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:00-15:00,17:00-26:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:00; Sa-Su 11:30-15:00; 08:00-15:00; Mo-Su 17:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 07:00-15:45; Fr,Sa 07:00-24:00; Su 07:00-18:45"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Tu 11:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:00-14:00; 17:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Th-Tu 11:00-14:00; Th-Tu 17:00-20:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-22:30; Fr-Sa 09:00-24:00; Su 09:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:00-16:00,17:30-22:00; Su 13:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:30-22:00; Su 11:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-22:00, Fr 11:00-23:00, Sa 12:00-23:00, Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"7:30 - 22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-21:30; Sa,Su 11:00-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Sa 09:00-00:30; Su 10:00-00:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Fr 11:00-14:00, 17:30-23:30; Sa-Su 17:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 13:00-00:00; Fr-Sa 13:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-23:00;Su 11:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 13:00-22:00, Sa-Su 15:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:30-15:00,15:30-23:30; Su 11:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 00:00-14:00,17:00-24:00; Sa-Su 00:00-09:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo,Th,Su 9:00-0:30; Fr,Sa 9:00-5:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 15:00-24:00; Tu-Fr 07:30-24:00; Sa 00:00-01:00,07:30-24:00; Su 00:00-01:00,11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Tu 15:00-01:00; Fr 12:00-02:00; Sa 12:00-02:00; Su 15:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Tu off; We-Sa 15:00+; Su 11:30-15:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Mo 12:00-22:30; Tu-Sa 12:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo, We, Th, Fr, Su 12:00-14:30, 18:00-22:00; Sa 17:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:00-24:00; Su,PH 13:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr,Su 16:00-23:00; Sa 13:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 16:00-24:00; Fr-Sa 12:00-24:00; Su 17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-14:30,17:30-22:50; Sa-Su,PH 12:00-22:50"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 07:00-23:00; Tu-Fr 05:30-23:00; Sa 08:00-16:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"-02：00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"～2300"
1	0.000001926563262	0.000020842886323	0.000027267273818	"2200"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 11:00-15:00; Fr 11:00-15:00,17:00-24:00; Sa,Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12:00-14:00; Su-Th 17:30-22:00; Fr-Sa 17:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"16:00 - 20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 11:00-21:00;Fr-Sa 11:00-22:00;Su 11:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 17:00+; Su,PH 11:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"18:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr, Su 17:00-21:00; Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 11:30-14:30; Tu-Su 17:30-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:30-14:30 17:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 11:45-14:00,18:45-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-15:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"mo off; th-su 16:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"tu 16:00-21:00; we-fr 11:30-21:00; sa 11:30-20:30; su 11:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 10:30-19:00; Sa 11:00-16:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:00-15:00,15:00-18:00, 19:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 07:00-23:30; Sa-Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 09:00-14:00, 17:00-23:30; Sa-Su 17:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu,We 17:00-23:00; Th-Su 12:00-14:30,17:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 18:00-21:30; Tu-Su 12:00-14:00,18:00-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-15:00, 17:00-22:30; Su,PH 11:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We,Fr,Su 11:00-14:00,18:00-23:00; Sa 18:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 17:0-23:00;Fr-Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"5:30-13:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"6:30-9:30,11:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:30-14:30;17:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 10:00-17:00; Sa 10:00-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:30-14:30,17:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Th 11:45-00:30;Fr-Sa 11:45-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 13:00-16:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12h00 - 14h00 et 19h00 - 21h00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 10:30-14:00; Mo-Sa 16:00-20:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Sa 11:30-22:00;Su-Mo 11:30-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"summer,winter daily 11:00-21:00; spring,autumn Fr,Sa 11:00-21:00, Su 11:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 7:00-24:00; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12-15; 18:30-23"
1	0.000001926563262	0.000020842886323	0.000027267273818	"mo-fr 10:00-20:00;sa12:00-19:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"mo-su 11:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 13:00-16:00,20:00-00:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"mar - sam: 12:00 - 14:00, 19:00 - 22:00 dim: 12:00 - 14:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"su-th 11:00-23:00; fr-sa 11:00-02:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 12:00-14:00,19:00-23:00; Fr,Sa 12:00-14:00,19:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Sa-Su 09:00-20:00; Mo 12:00-20:00; Tu-Th 09:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 18:00-23:00; Tu off; Fr-Su 11:30-14:30,18:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Jan-Apr off; May-Sep Sa-Su 10:00-19:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off; Tu-Fr 11:00-14:30,17:00-21:00; Sa-Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Sa 18:00-24:00; Oct-May: Su 10:45-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mar-May 11:00-21:00; Jun-Sep 10:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-21:00; Su 11:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 17:00+; Su 12:00-15:00, 17:00-24:00; PH 12:00-15:00, 17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su,PH 07:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo off;Tu-Su 13:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mar 9-May 2 10:00-18:00; May 3 - Oct 4 10:00-22:30; Oct 5 - Nov 11 10:00-17:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 8:00-20:00;Fr-Sa 8:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 12:00-14:30; Th-Sa 12:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 12:00-14:00; Th-Sa 12:00-14:00,19:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 09:00-22:00;Sa-Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:30  - 22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 12:30-14:00,18:30-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 14:00-22:00; Fr 14:00-23:00; Sa 13:00-23:00; Su 13:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Jun 07-Aug 10 08:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Tu 11:30-14:00; We-Fr 11:30-14:00,18:00-22:00; Sa 11:00-15:00,18:00-22:00; Su 11:00-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 16:00-20:00; Tu-Sa 10:00-14:00,16:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:30-14:00,19:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 09:00-17:00; Fr,Sa 09:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"We-Fr 17:00-23:00;Sa-Su 11:00-16:00, 18:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 13.15-16.00 20:30-23:00,Fr-Sa 13.15-16.00 21:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 09-21, Su 10-20"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Th 07:00-21:00; Fri-Sa 07:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 11:30-18:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 17:00-23:00; Tu-Su 11:00-14:00,17:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 10:00-23:00; Fr-Sa 10:00-22:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12:00-15:00,18:30-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 09:00-00-30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12:00 - 0:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 17:00-22:30, Su 11:30-14:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We,Sa 16:00-24:00; Su 10:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:30-14:30;17:30-21:00;Tu off;Su 11:30-14:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 10:00-21:40; Su 11:00-21:40"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Lunch kl 11-14"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 10:00-20:00; Sa-Su 10:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-14:45,17:00-20:45;Fr 11:00-14:45,17:00-21:45;Sa 17:00-21:45;Su 17:00-20:45"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:00-14:30,17:30-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Fr 15:00-22:00; Sa 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 9:00-24:00;Tu 8:00-15:00;We-Fr 9:00-24:00;Sa 9:00-24:00;Su 10:00-15:00;Ph 10:00-15:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12:00-15:00,18:00-22:00; Sa 12:00-16:00,18:00-22:00; Su 12:00-15:00,17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-Fr 15:00-22:30; Sa 12:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 17:00-24:00; Fr-Sa 17:00-01:00; Su 17:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 11:30-15:00, 18:00-22:00; Sa-Su 11:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Th-Sa 19:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 16:00-24:00; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-We 16:00-22:00; Th-Sa 16:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Fr-Sa 10:00-23:00; Su-Th 10:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"09:00-16:00,17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 17:00-24:00; Su 10:00-23:00; Fr-Sa 12:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su-We 09:00-22:00; Th 09:00-23:00; Fr-Sa 09:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 11:30-15:30,18:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:30, 18:00-22:30; Sa 18:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 18:00-24:00;Tu-Sa 10:00-01:00;Su 10:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:00-23:00; Su 13:00-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 18:00-01:00; Su 12:00-15:00, 18:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 19:30-12:30; Sa,Su 13:00-01:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 13:00-16:30, Tu-Sa 13:00-16:30; 21:00-23:30, Su 15:00-16:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 13:30-15:30; 20:30-23:00, Sa 13:30-16:00; 20:30-23:00, Su 13:30-16:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:00-22:00; Fr-Sa 11:00-22:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 13:00-16:00; 20:30-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 07:00-23:30; Sa-Su 08:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"12:00-15:00,19:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 12:00-14:00,18:00-22:00; Su 12:00-14:00,18:00-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 14:00-21:30; Th-Su 11:30-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 11:30-22:15; Fr-Sa 11:30-23:15; Su 12:30-22:15"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 15:00-24:00; Tu,We,Fr 10:00-13:30,15:00-24:00; Sa,Su 10:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 07:00-18:00; Sa-Su 09:00-18:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Fr-Su 08:30-21:00; Th-We 08:30-21:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Tu off; We-Th 11:00-14:00, 17:30-22:00; Fr-Sa 11:00-14:00, 17:30-23:30; Su 10:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 10:00-23:30; Sa 09:00-23:30; Su 11:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 11:00-23:30; Th-Fr 11:00-00:30; Sa 10:00-00:30; Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 10:00-23:00; Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 08:00-23:00; Fr-Sa 08:00-24:00; Su 10:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 11:30-23:30; Th 11:30-00:00; Fr 11:30-00:30; Sa 10:00-00:30; Su 14:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th 08:00-00:30; Fr-Sa 08:00-02:30; Su 11:00-00:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 07:00-00:30; Su 10:00-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 09:00-24:00; Tu-Sa 00:00-00:30,09:00-24:00; Su 00:00-00:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 11:00-14:00, Mo-Sa 14:15-17:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo 16:00-23:00; Tu-Su 13:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:00-14:30,16:00-22:00;Sa-Su 10:00-14:30,17:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Su 12:00-23:30; Mo-Fr 11:00-14:30,17:30-23:30; Sa 17:30-23:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 8:00-16:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 10:00-15:00,18:30-00:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Su 11:30-15:00,18:30-00:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-We 09:00-13:00,17:00-20:00 ; Th 09:00-14:00 ; Fr 09:00-13:00 ; Sa-Su 09:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Fr 11:30-14:30, 17:00-22:00;Sa-Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 11:30-14:30, 19:30-20:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"11:00-14:00,17:30-22:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Fr 11:30-14:00,20:00-23:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Sa 00:00-02:00,09:00-24:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 09:00-22:00; Fr-Sa 09:00-24:00; Su 09:00-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Th,Su 09:30-21:30; Fr-Sa 09:30-22:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Mo-Tu,Th 09:30-21:00; We off; Fr-Sa 09:30-22:00; Su 09:00-21:30"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Th 08:30-23:30; Fr 08:30-00:30; Sa 09:00-00:30; Su 09:00-20:00"
1	0.000001926563262	0.000020842886323	0.000027267273818	"Tu-Su 11:00-14:00, 17:00-23:30"
