?n	?predicate
1	<http://linkedgeodata.org/ontology/old%3Aopening_hours>
1	<http://linkedgeodata.org/ontology/old%3Aphone>
1	<http://linkedgeodata.org/ontology/old%3Awebsite>
1	<http://linkedgeodata.org/ontology/old_addr%3Ahousenumber>
1	<http://linkedgeodata.org/ontology/old_alt_name>
1	<http://linkedgeodata.org/ontology/old_end_date>
1	<http://linkedgeodata.org/ontology/old_name%3A2009>
1	<http://linkedgeodata.org/ontology/old_name%3Ade>
1	<http://linkedgeodata.org/ontology/old_name%3Aja>
1	<http://linkedgeodata.org/ontology/old_name%3Aka>
1	<http://linkedgeodata.org/ontology/old_name%3Anote>
1	<http://linkedgeodata.org/ontology/old_name%3Apub>
1	<http://linkedgeodata.org/ontology/old_name2>
1	<http://linkedgeodata.org/ontology/old_name_2>
1	<http://linkedgeodata.org/ontology/old_name_3>
1	<http://linkedgeodata.org/ontology/oldhousenumber>
1	<http://linkedgeodata.org/ontology/opeartor>
1	<http://linkedgeodata.org/ontology/openGeoDB%3Aauto_update>
1	<http://linkedgeodata.org/ontology/opened>
1	<http://linkedgeodata.org/ontology/opening%20times>
1	<http://linkedgeodata.org/ontology/opening_days>
1	<http://linkedgeodata.org/ontology/opening_hour>
1	<http://linkedgeodata.org/ontology/opening_hours%3AMESZ>
1	<http://linkedgeodata.org/ontology/opening_hours%3AMEZ>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aa-la_carte>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aatm>
1	<http://linkedgeodata.org/ontology/opening_hours%3Abeauty>
1	<http://linkedgeodata.org/ontology/opening_hours%3Abistro>
1	<http://linkedgeodata.org/ontology/opening_hours%3Abreakfast>
1	<http://linkedgeodata.org/ontology/opening_hours%3Acheckin>
1	<http://linkedgeodata.org/ontology/opening_hours%3Adelivery>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aearly_bird>
1	<http://linkedgeodata.org/ontology/opening_hours%3Afood>
1	<http://linkedgeodata.org/ontology/opening_hours%3Ahotel>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aimbiss>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aold>
1	<http://linkedgeodata.org/ontology/opening_hours%3Asauna>
1	<http://linkedgeodata.org/ontology/opening_hours%3Ashop>
1	<http://linkedgeodata.org/ontology/opening_hours%3Asummer>
1	<http://linkedgeodata.org/ontology/opening_hours%3Asummer_season>
1	<http://linkedgeodata.org/ontology/opening_hours%3Atext>
1	<http://linkedgeodata.org/ontology/opening_hours%3Awebsite>
1	<http://linkedgeodata.org/ontology/opening_hours%3Awinter_season>
1	<http://linkedgeodata.org/ontology/opening_hours_cooking>
1	<http://linkedgeodata.org/ontology/opening_hours_delivery>
1	<http://linkedgeodata.org/ontology/opening_hours_kitchen>
1	<http://linkedgeodata.org/ontology/opening_hours_warm_kitchen>
1	<http://linkedgeodata.org/ontology/opening_season>
1	<http://linkedgeodata.org/ontology/openining_hours>
1	<http://linkedgeodata.org/ontology/openning_hour>
1	<http://linkedgeodata.org/ontology/operatator>
1	<http://linkedgeodata.org/ontology/operation_hours>
1	<http://linkedgeodata.org/ontology/operator%3Aaddr%3Acity>
1	<http://linkedgeodata.org/ontology/operator%3Aaddr%3Acountry>
1	<http://linkedgeodata.org/ontology/operator%3Aaddr%3Ahousenumber>
1	<http://linkedgeodata.org/ontology/operator%3Aaddr%3Apostcode>
1	<http://linkedgeodata.org/ontology/operator%3Aaddr%3Astreet>
1	<http://linkedgeodata.org/ontology/operator%3Aes>
1	<http://linkedgeodata.org/ontology/operator%3Aphone>
1	<http://linkedgeodata.org/ontology/operator%3Avi>
1	<http://linkedgeodata.org/ontology/operator%3Awebsite>
1	<http://linkedgeodata.org/ontology/operator_type>
1	<http://linkedgeodata.org/ontology/opnening_hours>
1	<http://linkedgeodata.org/ontology/oppening_hours>
1	<http://linkedgeodata.org/ontology/oprator>
1	<http://linkedgeodata.org/ontology/osm_user_recommends>
1	<http://linkedgeodata.org/ontology/outside>
1	<http://linkedgeodata.org/ontology/p2pu>
1	<http://linkedgeodata.org/ontology/pasta>
1	<http://linkedgeodata.org/ontology/pastelaria>
1	<http://linkedgeodata.org/ontology/payment%3Aamerican_exptress>
1	<http://linkedgeodata.org/ontology/payment%3Acartasi>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3ACUC>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3ACUP>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3AEUR>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3ALTL>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3AUSD>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3Achf>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3Aeur>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3Agbp>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3Ausd>
1	<http://linkedgeodata.org/ontology/payment%3Acoin>
1	<http://linkedgeodata.org/ontology/payment%3Acredit_card>
1	<http://linkedgeodata.org/ontology/payment%3Aep_chipknip>
1	<http://linkedgeodata.org/ontology/payment%3Aep_geldkarte>
1	<http://linkedgeodata.org/ontology/payment%3Afeathercoin>
1	<http://linkedgeodata.org/ontology/payment%3Aiko>
1	<http://linkedgeodata.org/ontology/payment%3Ajcb>
1	<http://linkedgeodata.org/ontology/payment%3Amastercard_electronic>
1	<http://linkedgeodata.org/ontology/payment%3Amcard>
1	<http://linkedgeodata.org/ontology/payment%3Aother>
1	<http://linkedgeodata.org/ontology/payment%3Aothers>
1	<http://linkedgeodata.org/ontology/payment%3Apaypal>
1	<http://linkedgeodata.org/ontology/payment%3Aquick>
1	<http://linkedgeodata.org/ontology/payment%3Asource>
1	<http://linkedgeodata.org/ontology/payment_type%3Acard>
1	<http://linkedgeodata.org/ontology/pension>
1	<http://linkedgeodata.org/ontology/pet_friendly>
1	<http://linkedgeodata.org/ontology/pho>
1	<http://linkedgeodata.org/ontology/phone%20number>
1	<http://linkedgeodata.org/ontology/phone%3Aapartments>
1	<http://linkedgeodata.org/ontology/phone%3Abar>
1	<http://linkedgeodata.org/ontology/phone%3Abeauty>
1	<http://linkedgeodata.org/ontology/phone%3Abrewery>
1	<http://linkedgeodata.org/ontology/phone%3Abusiness>
1	<http://linkedgeodata.org/ontology/phone%3Acatering>
1	<http://linkedgeodata.org/ontology/phone%3Acell>
1	<http://linkedgeodata.org/ontology/phone%3Amobil>
1	<http://linkedgeodata.org/ontology/phone%3Amobile2>
1	<http://linkedgeodata.org/ontology/phone%3Anote>
1	<http://linkedgeodata.org/ontology/phone%3Apartyservice>
1	<http://linkedgeodata.org/ontology/phone%3Apub>
1	<http://linkedgeodata.org/ontology/phone%3Arestaurant>
1	<http://linkedgeodata.org/ontology/phone%3Ashop>
1	<http://linkedgeodata.org/ontology/phone%3Atakeaway>
1	<http://linkedgeodata.org/ontology/phone3>
1	<http://linkedgeodata.org/ontology/phone_alt>
1	<http://linkedgeodata.org/ontology/phone_gsm>
1	<http://linkedgeodata.org/ontology/photos>
1	<http://linkedgeodata.org/ontology/pick_up>
1	<http://linkedgeodata.org/ontology/pictogram>
1	<http://linkedgeodata.org/ontology/pie>
1	<http://linkedgeodata.org/ontology/pinocchio>
1	<http://linkedgeodata.org/ontology/pizza%20al%20taglio>
1	<http://linkedgeodata.org/ontology/pizza_hours>
1	<http://linkedgeodata.org/ontology/placeNumbers>
1	<http://linkedgeodata.org/ontology/place_nr>
1	<http://linkedgeodata.org/ontology/plates>
1	<http://linkedgeodata.org/ontology/poi>
1	<http://linkedgeodata.org/ontology/population>
1	<http://linkedgeodata.org/ontology/postal_addr%3Acity>
1	<http://linkedgeodata.org/ontology/postal_addr%3Apostcode>
1	<http://linkedgeodata.org/ontology/postal_addr%3Astreet>
1	<http://linkedgeodata.org/ontology/power_supply>
1	<http://linkedgeodata.org/ontology/premiere>
1	<http://linkedgeodata.org/ontology/previous_name_1>
1	<http://linkedgeodata.org/ontology/price%20rang>
1	<http://linkedgeodata.org/ontology/price%2Fperson>
1	<http://linkedgeodata.org/ontology/price%3Achildrendiscount>
1	<http://linkedgeodata.org/ontology/pricerange>
1	<http://linkedgeodata.org/ontology/pseudo>
1	<http://linkedgeodata.org/ontology/public>
1	<http://linkedgeodata.org/ontology/quality>
1	<http://linkedgeodata.org/ontology/quality%20food>
1	<http://linkedgeodata.org/ontology/quality%20label>
1	<http://linkedgeodata.org/ontology/quipe>
1	<http://linkedgeodata.org/ontology/qwerty>
1	<http://linkedgeodata.org/ontology/raj%C4%8De>
1	<http://linkedgeodata.org/ontology/real_fire>
1	<http://linkedgeodata.org/ontology/rednap%3Aaltitudortometrica>
1	<http://linkedgeodata.org/ontology/rednap%3Alatitud>
1	<http://linkedgeodata.org/ontology/rednap%3Alongitud>
1	<http://linkedgeodata.org/ontology/ref%3AAT%3AUID>
1	<http://linkedgeodata.org/ontology/ref%3AIT%3Area>
1	<http://linkedgeodata.org/ontology/ref%3ANRHP>
1	<http://linkedgeodata.org/ontology/ref%3ANRIS>
1	<http://linkedgeodata.org/ontology/ref%3ARCS>
1	<http://linkedgeodata.org/ontology/ref%3AToerismeVlaanderen>
1	<http://linkedgeodata.org/ontology/ref%3Aat%3Aatu>
1	<http://linkedgeodata.org/ontology/ref%3Aat%3Abda>
1	<http://linkedgeodata.org/ontology/ref%3Aat%3Afbnr>
1	<http://linkedgeodata.org/ontology/ref%3Abldam>
1	<http://linkedgeodata.org/ontology/ref%3Agevelsberg>
1	<http://linkedgeodata.org/ontology/ref%3Agnd>
1	<http://linkedgeodata.org/ontology/ref%3Agusid>
1	<http://linkedgeodata.org/ontology/ref%3Ahagen>
1	<http://linkedgeodata.org/ontology/ref%3Ait%3Acf>
1	<http://linkedgeodata.org/ontology/ref%3Alotto>
1	<http://linkedgeodata.org/ontology/ref%3Ase%3Apts%3Apostort>
1	<http://linkedgeodata.org/ontology/ref%3Atobacco>
1	<http://linkedgeodata.org/ontology/ref%3Auid>
1	<http://linkedgeodata.org/ontology/ref%3Avatint>
1	<http://linkedgeodata.org/ontology/ref%3Aviaf>
1	<http://linkedgeodata.org/ontology/ref%3Azh>
1	<http://linkedgeodata.org/ontology/ref_heritage>
1	<http://linkedgeodata.org/ontology/remark>
1	<http://linkedgeodata.org/ontology/reservation%3Anote>
1	<http://linkedgeodata.org/ontology/reserve%3Atable%3Aemail>
1	<http://linkedgeodata.org/ontology/reserve%3Atable%3Aurl>
1	<http://linkedgeodata.org/ontology/resort>
1	<http://linkedgeodata.org/ontology/restarente%20la%20Casa%20de%20Dona%20Celina>
1	<http://linkedgeodata.org/ontology/restaurant%3Aself_governing>
1	<http://linkedgeodata.org/ontology/restaurant_type>
1	<http://linkedgeodata.org/ontology/retail>
1	<http://linkedgeodata.org/ontology/ristorante>
1	<http://linkedgeodata.org/ontology/role>
1	<http://linkedgeodata.org/ontology/roof%3Aaccess>
1	<http://linkedgeodata.org/ontology/roof%3Amaterial%3Atype>
1	<http://linkedgeodata.org/ontology/roof_pitch>
1	<http://linkedgeodata.org/ontology/rooms%3Aappartements>
1	<http://linkedgeodata.org/ontology/rooms%3Adisabled>
1	<http://linkedgeodata.org/ontology/rooms%3Afoursome>
1	<http://linkedgeodata.org/ontology/rooms%3Asuites>
1	<http://linkedgeodata.org/ontology/rooms%3Atriple>
1	<http://linkedgeodata.org/ontology/rwc_ca%3Aid>
1	<http://linkedgeodata.org/ontology/sahra>
1	<http://linkedgeodata.org/ontology/saisonal>
1	<http://linkedgeodata.org/ontology/sales_area>
1	<http://linkedgeodata.org/ontology/sandwich>
1	<http://linkedgeodata.org/ontology/sat>
1	<http://linkedgeodata.org/ontology/sby%3Abldgtype>
1	<http://linkedgeodata.org/ontology/scenic>
1	<http://linkedgeodata.org/ontology/school>
1	<http://linkedgeodata.org/ontology/seafood>
1	<http://linkedgeodata.org/ontology/seamark%3Ahulk%3Acategory>
1	<http://linkedgeodata.org/ontology/seamark%3Alandmark%3Afunction>
1	<http://linkedgeodata.org/ontology/seamark%3Alandmark%3Aheight>
1	<http://linkedgeodata.org/ontology/seamark%3Alandmark%3Aname>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Acharacter>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Acolour>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Aheight>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Aperiod>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Arange>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Areference>
1	<http://linkedgeodata.org/ontology/seamark%3Alight%3Asequence>
1	<http://linkedgeodata.org/ontology/seamark%3Alight_major%3Aheight>
1	<http://linkedgeodata.org/ontology/seamark%3Asmall_craft_facility%3A1%3Acategory>
1	<http://linkedgeodata.org/ontology/seating%3Aoutdoor>
1	<http://linkedgeodata.org/ontology/security>
1	<http://linkedgeodata.org/ontology/security%3Abar>
1	<http://linkedgeodata.org/ontology/security%3Adescription>
1	<http://linkedgeodata.org/ontology/sells>
1	<http://linkedgeodata.org/ontology/service%3Abicycle%3Acharging>
1	<http://linkedgeodata.org/ontology/service%3Abicycle%3Acharging%3Acapacity>
1	<http://linkedgeodata.org/ontology/service%3Acafe>
1	<http://linkedgeodata.org/ontology/shape%3Aelevation>
1	<http://linkedgeodata.org/ontology/shape%3Aplan>
1	<http://linkedgeodata.org/ontology/shared_kitchen>
1	<http://linkedgeodata.org/ontology/shelter>
1	<http://linkedgeodata.org/ontology/ship%3Atype>
1	<http://linkedgeodata.org/ontology/shisha>
1	<http://linkedgeodata.org/ontology/shop_1>
1	<http://linkedgeodata.org/ontology/shop_2>
1	<http://linkedgeodata.org/ontology/shop_3>
1	<http://linkedgeodata.org/ontology/sight>
1	<http://linkedgeodata.org/ontology/site>
1	<http://linkedgeodata.org/ontology/size>
1	<http://linkedgeodata.org/ontology/ski_resort>
1	<http://linkedgeodata.org/ontology/skittle>
1	<http://linkedgeodata.org/ontology/skittle_alley>
1	<http://linkedgeodata.org/ontology/sky_tv>
1	<http://linkedgeodata.org/ontology/slogan>
1	<http://linkedgeodata.org/ontology/slowfood>
1	<http://linkedgeodata.org/ontology/smoking%3Adescription>
1	<http://linkedgeodata.org/ontology/smoking%3Adescription%3Ade>
1	<http://linkedgeodata.org/ontology/smoking%3Aoutdoor>
1	<http://linkedgeodata.org/ontology/smoking%3Asource>
1	<http://linkedgeodata.org/ontology/smoking_outside>
1	<http://linkedgeodata.org/ontology/smokingcabinet>
1	<http://linkedgeodata.org/ontology/snack>
1	<http://linkedgeodata.org/ontology/snacks>
1	<http://linkedgeodata.org/ontology/social>
1	<http://linkedgeodata.org/ontology/social_facility%3Afor>
1	<http://linkedgeodata.org/ontology/soiree%20a%20theme>
1	<http://linkedgeodata.org/ontology/solarium>
1	<http://linkedgeodata.org/ontology/sorting_name>
1	<http://linkedgeodata.org/ontology/soucre>
1	<http://linkedgeodata.org/ontology/sour>
1	<http://linkedgeodata.org/ontology/source%20d%27alimentation>
1	<http://linkedgeodata.org/ontology/source%3Aaddr%3Astreet>
1	<http://linkedgeodata.org/ontology/source%3Aaddr%3Awebsite>
1	<http://linkedgeodata.org/ontology/source%3Aam>
1	<http://linkedgeodata.org/ontology/source%3Acousin>
1	<http://linkedgeodata.org/ontology/source%3Adescription>
1	<http://linkedgeodata.org/ontology/source%3Adetail>
1	<http://linkedgeodata.org/ontology/source%3Afhrs%3Aid>
1	<http://linkedgeodata.org/ontology/source%3Afilename>
1	<http://linkedgeodata.org/ontology/source%3Afixme>
1	<http://linkedgeodata.org/ontology/source%3Ahours>
1	<http://linkedgeodata.org/ontology/source%3Aja>
1	<http://linkedgeodata.org/ontology/source%3Aname%3Adate>
1	<http://linkedgeodata.org/ontology/source%3Aofficial_name>
1	<http://linkedgeodata.org/ontology/source%3Apostion>
1	<http://linkedgeodata.org/ontology/source%3Ashop>
1	<http://linkedgeodata.org/ontology/source%3Asmoking>
1	<http://linkedgeodata.org/ontology/source%3Astars>
1	<http://linkedgeodata.org/ontology/source%3Astatus>
1	<http://linkedgeodata.org/ontology/source%3Atags>
1	<http://linkedgeodata.org/ontology/source%3Awikimedia_image>
1	<http://linkedgeodata.org/ontology/source_id>
1	<http://linkedgeodata.org/ontology/source_ref%3A3D>
1	<http://linkedgeodata.org/ontology/source_ref%3Aphone>
1	<http://linkedgeodata.org/ontology/southglos%3Afood>
1	<http://linkedgeodata.org/ontology/spa>
1	<http://linkedgeodata.org/ontology/special>
1	<http://linkedgeodata.org/ontology/specialty>
1	<http://linkedgeodata.org/ontology/sports%20bar>
1	<http://linkedgeodata.org/ontology/stage>
1	<http://linkedgeodata.org/ontology/start_date%3Abuilding>
1	<http://linkedgeodata.org/ontology/steak_house>
1	<http://linkedgeodata.org/ontology/steps>
1	<http://linkedgeodata.org/ontology/store_name>
1	<http://linkedgeodata.org/ontology/stories>
1	<http://linkedgeodata.org/ontology/suburb>
1	<http://linkedgeodata.org/ontology/suisine%3Aja>
1	<http://linkedgeodata.org/ontology/suites>
1	<http://linkedgeodata.org/ontology/surveillance%3Azone>
1	<http://linkedgeodata.org/ontology/survey%3Aaudio>
1	<http://linkedgeodata.org/ontology/survey%3Adate%3Aopening_hours>
1	<http://linkedgeodata.org/ontology/tabac>
1	<http://linkedgeodata.org/ontology/table>
1	<http://linkedgeodata.org/ontology/table_service>
1	<http://linkedgeodata.org/ontology/tag>
1	<http://linkedgeodata.org/ontology/tagesessen%3Atimes>
1	<http://linkedgeodata.org/ontology/tags>
1	<http://linkedgeodata.org/ontology/takaway>
1	<http://linkedgeodata.org/ontology/take-out>
1	<http://linkedgeodata.org/ontology/takeover>
1	<http://linkedgeodata.org/ontology/takeway>
1	<http://linkedgeodata.org/ontology/tele>
1	<http://linkedgeodata.org/ontology/telephone_1>
1	<http://linkedgeodata.org/ontology/telephone_2>
1	<http://linkedgeodata.org/ontology/tels>
1	<http://linkedgeodata.org/ontology/temporarily_closed_amenity>
1	<http://linkedgeodata.org/ontology/temporary%3Adate_off>
1	<http://linkedgeodata.org/ontology/temporary%3Adate_on>
1	<http://linkedgeodata.org/ontology/temporary%3Aopening_hours>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Acity>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Acountry>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Ahousenumber>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Apostcode>
1	<http://linkedgeodata.org/ontology/tenant%3Aaddr%3Astreet>
1	<http://linkedgeodata.org/ontology/terasse>
1	<http://linkedgeodata.org/ontology/terrace%3Aplaces>
1	<http://linkedgeodata.org/ontology/terrasse>
1	<http://linkedgeodata.org/ontology/tiger%3Areviewed>
1	<http://linkedgeodata.org/ontology/tiger%3Aseparated>
1	<http://linkedgeodata.org/ontology/tiger%3Asource>
1	<http://linkedgeodata.org/ontology/tiger%3Atlid>
1	<http://linkedgeodata.org/ontology/tiger%3Aupload_uuid>
1	<http://linkedgeodata.org/ontology/time_off>
1	<http://linkedgeodata.org/ontology/time_on>
1	<http://linkedgeodata.org/ontology/tobacconist>
1	<http://linkedgeodata.org/ontology/tobbaco>
1	<http://linkedgeodata.org/ontology/toerism>
1	<http://linkedgeodata.org/ontology/toilet%3Aautomatic_door>
1	<http://linkedgeodata.org/ontology/toilet%3Anette_toilette>
1	<http://linkedgeodata.org/ontology/toilets%3Adisabled>
1	<http://linkedgeodata.org/ontology/toilets%3Adistance_meter>
1	<http://linkedgeodata.org/ontology/toilets%3Afee>
1	<http://linkedgeodata.org/ontology/toilets%3Asupervisor>
1	<http://linkedgeodata.org/ontology/toilets%3Aunisex>
1	<http://linkedgeodata.org/ontology/tou>
1	<http://linkedgeodata.org/ontology/tourism%3Aimage>
1	<http://linkedgeodata.org/ontology/town>
1	<http://linkedgeodata.org/ontology/toys>
1	<http://linkedgeodata.org/ontology/transportation>
1	<http://linkedgeodata.org/ontology/trendy>
1	<http://linkedgeodata.org/ontology/tunnel>
1	<http://linkedgeodata.org/ontology/tye22>
1	<http://linkedgeodata.org/ontology/type%20de%20nourriture>
1	<http://linkedgeodata.org/ontology/type%20de%20structure>
1	<http://linkedgeodata.org/ontology/type%20de%20stucture>
1	<http://linkedgeodata.org/ontology/udsb%3Aref>
1	<http://linkedgeodata.org/ontology/ufrn%3Acodigo_unidade>
1	<http://linkedgeodata.org/ontology/undefined>
1	<http://linkedgeodata.org/ontology/unimainz%3AbuildingId>
1	<http://linkedgeodata.org/ontology/unit>
1	<http://linkedgeodata.org/ontology/updated>
1	<http://linkedgeodata.org/ontology/upload_tag>
1	<http://linkedgeodata.org/ontology/url%3Afacebook>
1	<http://linkedgeodata.org/ontology/url%3Aphoto>
1	<http://linkedgeodata.org/ontology/url_1>
1	<http://linkedgeodata.org/ontology/use>
1	<http://linkedgeodata.org/ontology/utilization>
1	<http://linkedgeodata.org/ontology/valet>
1	<http://linkedgeodata.org/ontology/value>
1	<http://linkedgeodata.org/ontology/vegan_friendly>
1	<http://linkedgeodata.org/ontology/vegetarian>
1	<http://linkedgeodata.org/ontology/vegeterian>
1	<http://linkedgeodata.org/ontology/vehicle>
1	<http://linkedgeodata.org/ontology/vendor_01>
1	<http://linkedgeodata.org/ontology/vendor_02>
1	<http://linkedgeodata.org/ontology/vendor_03>
1	<http://linkedgeodata.org/ontology/vendor_04>
1	<http://linkedgeodata.org/ontology/vendor_05>
1	<http://linkedgeodata.org/ontology/vendor_06>
1	<http://linkedgeodata.org/ontology/vendor_07>
1	<http://linkedgeodata.org/ontology/vendor_08>
1	<http://linkedgeodata.org/ontology/vendor_09>
1	<http://linkedgeodata.org/ontology/vendor_10>
1	<http://linkedgeodata.org/ontology/vendor_11>
1	<http://linkedgeodata.org/ontology/venue>
1	<http://linkedgeodata.org/ontology/view>
1	<http://linkedgeodata.org/ontology/viewpoint>
1	<http://linkedgeodata.org/ontology/visibility>
1	<http://linkedgeodata.org/ontology/voltage>
1	<http://linkedgeodata.org/ontology/vydrysek>
1	<http://linkedgeodata.org/ontology/warning>
1	<http://linkedgeodata.org/ontology/was%3Aname%3Asv>
1	<http://linkedgeodata.org/ontology/washroom>
1	<http://linkedgeodata.org/ontology/waste_disposal>
1	<http://linkedgeodata.org/ontology/waterway%3Asign>
1	<http://linkedgeodata.org/ontology/waypoint>
1	<http://linkedgeodata.org/ontology/we>
1	<http://linkedgeodata.org/ontology/webcam>
1	<http://linkedgeodata.org/ontology/website%3Aaccessibility>
1	<http://linkedgeodata.org/ontology/website%3Adirect_booking>
1	<http://linkedgeodata.org/ontology/website%3Aen%3Amenu>
1	<http://linkedgeodata.org/ontology/website%3Afr%3Amenu>
1	<http://linkedgeodata.org/ontology/website%3Ahotel>
1	<http://linkedgeodata.org/ontology/website%3Ait>
1	<http://linkedgeodata.org/ontology/website%3Amobile>
1	<http://linkedgeodata.org/ontology/website%3Aold>
1	<http://linkedgeodata.org/ontology/website%3Aother>
1	<http://linkedgeodata.org/ontology/website%3Arelated>
1	<http://linkedgeodata.org/ontology/website%3Arelated2>
1	<http://linkedgeodata.org/ontology/website%3Arestaurant>
1	<http://linkedgeodata.org/ontology/website%3Areviews>
1	<http://linkedgeodata.org/ontology/website%3Aunofficial>
1	<http://linkedgeodata.org/ontology/website2>
1	<http://linkedgeodata.org/ontology/website_unchecked>
1	<http://linkedgeodata.org/ontology/websites>
1	<http://linkedgeodata.org/ontology/wheelchair%3Aaccess%3Ade>
1	<http://linkedgeodata.org/ontology/wheelchair%3Adescription%3Ahu>
1	<http://linkedgeodata.org/ontology/wheelchair%3Adescription%3Ait>
1	<http://linkedgeodata.org/ontology/wheelchair%3Adescription%3Anl>
1	<http://linkedgeodata.org/ontology/wheelchair%3Aelevator>
1	<http://linkedgeodata.org/ontology/wheelchair%3Aoutdoor>
1	<http://linkedgeodata.org/ontology/wheelchair%3Atoilet>
1	<http://linkedgeodata.org/ontology/wifi%3Afree>
1	<http://linkedgeodata.org/ontology/wifi%3Assid>
1	<http://linkedgeodata.org/ontology/wifi_name>
1	<http://linkedgeodata.org/ontology/windmill>
1	<http://linkedgeodata.org/ontology/windmill%3Avanes>
1	<http://linkedgeodata.org/ontology/wine>
1	<http://linkedgeodata.org/ontology/wlan%3Aoperator>
1	<http://linkedgeodata.org/ontology/wood_fired>
1	<http://linkedgeodata.org/ontology/working%3Ahours>
1	<http://linkedgeodata.org/ontology/www>
