"n_sp"	"ratio_n_sp_stot"
47978	0.092432652164783
"n_spGrp"	"ratio_n_spGrp_stot"	"ratio_n_spGrp_sp"	"o"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:00-15:00,17:00-22:30; Sa,Su 11:00-22:30"
1	0.000001926563262	0.000020842886323	"0700-2100"
1	0.000001926563262	0.000020842886323	"Mo-Su 08:00-24:00; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-We 08:00-19:00; Th-Sa 08:00-22:00; Su 09:00-17:00"
1	0.000001926563262	0.000020842886323	"Oct-Mar 12:00+; Apr-Sep 11:00+"
1	0.000001926563262	0.000020842886323	"Mo-Th 06:30-09:30, 17:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 18:00-24:00; Fr, Sa 18:00-28:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:30-01:00; Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-14:00,20:00-23:00;Sa 20:00-23:30"
1	0.000001926563262	0.000020842886323	"8:00am - 8:30pm"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-23:00;Fr 11:00-24:00;Sa 16:00-24:00;Su 15:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Tu 11:30-24:00;We-Fr 11:30-01:00;Sa 17:00-01:00;Su off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-01:00;Sa-Su 14:00-01:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 11:45-14:00;Fr-Sa 11:45-14:00,19:00-21:30"
1	0.000001926563262	0.000020842886323	"6:30am - 10:00pm (except Sunday)"
1	0.000001926563262	0.000020842886323	"Mo off;Tu-Th,Su,PH 12:00-22:00; Fr-Sa 12:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu 17:00-24:00; We-Su 00:00-05:00,17:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:30-24:00;Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 18:00-02:00;Su 19:00-02:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 18:00-00:00;Fr-Sa 18:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo off;Tu-Sa 17:00-01:00;Su off"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:30-13:45,17:30-20:45"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-21:30;Sa-Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo 17:00-23:00,17:00-22:00;Tu-Th 17:00-22:00;Fr-Sa 17:00-23:00;Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	"Th 12:00-00:00; Fr 12:00-00:00; Sa 00:00-02:00, 12:00-00:00; Su 00:00-02:00, 12:00-00:00; Mo 00:00-02:00"
1	0.000001926563262	0.000020842886323	"11.00-01.00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:30-22:00;Fri-Sa 11:30-23:00;Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:00-13:45, 18:00-21:00"
1	0.000001926563262	0.000020842886323	"Th-Sa 11:00-23:00; PH off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:30-23:30; Su 12:00-14:30,17:30-23:30"
1	0.000001926563262	0.000020842886323	"Mo-We 11:00-01:00; Th 11:00-03:00; Fr,Sa 11:00-05:00; Su 13:00-24:00"
1	0.000001926563262	0.000020842886323	"Su-Fr 11:30-14:30,17:30-22:30; Sa 17:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:00-20:00; Su 10:00-18:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-24:30; Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 10:00-22:00; Fr 10:00-24:00; Sa-Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	"完全予約制"
1	0.000001926563262	0.000020842886323	"Mo-Fr 16:00-03:00;Sa-Su 10:00-03:00"
1	0.000001926563262	0.000020842886323	"17:00～22:00（最終入店20:00）"
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:00-14:30, 19:30-22:45"
1	0.000001926563262	0.000020842886323	"Mo-Su 6:30-21:30"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-24:00; Su 00:00-01:00"
1	0.000001926563262	0.000020842886323	"11h30-21h30 tous les jours"
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:00-14:00,19:30-23:00"
1	0.000001926563262	0.000020842886323	"12:00-23:00; Sa 18:00-23:00"
1	0.000001926563262	0.000020842886323	"16:00-22:00; Mo,Tu off"
1	0.000001926563262	0.000020842886323	"Mo off;Tu-Th 17:00-23:00;Fr 16:00-24:00;Sa 17:00-24:00;Su off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:30-22:30;Sa-Su 12:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-24:00;Fr-Sa 17:00-01:00;Su 17:00-21:00"
1	0.000001926563262	0.000020842886323	"pn-cz: 10:00-23:00 pt: 10:00-24:00 sb: 11:00-01:00 nd: 12:00-23:00"
1	0.000001926563262	0.000020842886323	"Th-Fr 09:00-24:00; Sa,Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu 17:30+; We-Su,Ph 11:30+"
1	0.000001926563262	0.000020842886323	"10:00-24:00; Sa 17:00+"
1	0.000001926563262	0.000020842886323	"16:00-24:00; Mo,Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00-01:00; Su 11:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:30-22:00; Su 17:00-22:00; PH off; easter -3 days,easter-2days,easter+26days,easter+39days 17:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 20:00-22:00"
1	0.000001926563262	0.000020842886323	"Th-Tu 11:00-15:00, 17:30-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:30-14:00, 18:00+"
1	0.000001926563262	0.000020842886323	"Mo-Fr 8:00-18:00; Sa 8:00-12:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-22:00; Fr-Sa 11:00-22:30; Su 16:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 19:00-01:00;We off"
1	0.000001926563262	0.000020842886323	"11:30-14:30,18:00-23:30"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-14:00,17:00-22:00; Sa,Su,PH 11:30-22:00"
1	0.000001926563262	0.000020842886323	"9:00am -10:00 pm Tue-Sun"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-22:00, Fr-Sa 12:00-23:00; Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-24:00; Sa 00:00-01:00,18:00-24:00; Su 00:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 09:00-22:00; Sa,Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th,Su 17:00-01:00;Fr,Sa 17:00-03:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 16:00-22:00"
1	0.000001926563262	0.000020842886323	"00:00-02:00,07:00-10:00,18:00-24:00"
1	0.000001926563262	0.000020842886323	"00:00-02:00,16:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 08:00-24:00; Fr 08:00-01:00; Sa 10:00-01:00; Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-14:00,17:30-22:00; Tu 11:00-14:00; We off"
1	0.000001926563262	0.000020842886323	"24 har"
1	0.000001926563262	0.000020842886323	"24har"
1	0.000001926563262	0.000020842886323	"Mon - Fri: 11:00 - 22:00, Sat: closed, Sun:16:00 - 22:00"
1	0.000001926563262	0.000020842886323	"1700-2200"
1	0.000001926563262	0.000020842886323	"700-2100"
1	0.000001926563262	0.000020842886323	"Tu-Su 12:00-14:00,18:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-20:00; Sa 11:00-20:00; Su 12:00-20:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 15:00-21:30; Fr-Sa 15:00-22:00; Su 15:00-21:30"
1	0.000001926563262	0.000020842886323	"06:00-12:30"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-15:00,19:00-24:00; Tu off"
1	0.000001926563262	0.000020842886323	"We-Fr 11:00-14:00,17:30-22:30, Sa 10:00-22:30, Su 10:00-21:00"
1	0.000001926563262	0.000020842886323	"We 11:00-14:00, Tu-Sa: 11:00-14:00 19:00-22:00, Su: 11:00-14:30, Mo-Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:00-22:30; Su 11:30-14:00,17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo 18:30-22:00;Tu-Th 11:30-22:00;Fr 11:30-23:00;Sa 18:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-14:30; 17:00-22:00; Sa 17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00+; Tu-Fr 18:00+"
1	0.000001926563262	0.000020842886323	"Mo-Su 12:30-2:30,19:30-23:00"
1	0.000001926563262	0.000020842886323	"Mo 17:30-23:00;Tu-Su 11:00-14:00,17:30-23:00"
1	0.000001926563262	0.000020842886323	"11:30-14:00
17:30-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-14:00,17:00-21:45; Su 12:00-21:45"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-15:30,18:00-2:00"
1	0.000001926563262	0.000020842886323	"0900 - 2200"
1	0.000001926563262	0.000020842886323	"Mo 12:00-14:00; Tu-Fr 12:00-14:00,18:00+; Sa 18:00+"
1	0.000001926563262	0.000020842886323	"Mo-Fr 08:30-14:00, 17:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 5:00-19:00, Sa-Su 6:30-19:00"
1	0.000001926563262	0.000020842886323	"Mo off; Tu-Fr 11:30-22:00; Sa 11:00-23:00; Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-SA 09:00-18:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:00-15:00;Tu-Fr 19:30-23:00;Sa-Su 11:30-23:00"
1	0.000001926563262	0.000020842886323	"9 AM to 8 AM"
1	0.000001926563262	0.000020842886323	"8:00 - 22:30"
1	0.000001926563262	0.000020842886323	"Tu-Th 17:00-01:00;Fr-Sa 17:00-03:00;Su 17:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 08:00-22:00;Fr 08:00-23:00;Sa 10:00-23:00"
1	0.000001926563262	0.000020842886323	"11:30-14:00, 18:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo,Tu 11:00-16:00; We 11:00-22:00; Th-Fr 11:00-18:00; Su 14:00-18:00; Sa off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-24:00; Sa 15:00-24:00; Su 15:00-01:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 12:00-21:00; Fr-Sa 12:00-20:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 16:00-22:00;Fr-Sa 16:00-01:00;Su off"
1	0.000001926563262	0.000020842886323	"6a-2p"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-22:00;Fr 11:00-23:00;Sa 11:00-22:00;Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 16:00-23:00;Sa 13:00-23:00;Su 13:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-22:30;Fr 11:00-23:00;Sa 12:00-23:00;Su 12:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-23:00;Sa 12:00-23:00;Su off"
1	0.000001926563262	0.000020842886323	"Mo-Sa 07:30-23:00; Su 07:30-23:00"
1	0.000001926563262	0.000020842886323	"We-Sa 11:00-14:00,17:00-22:00; Su 11:00-16:00"
1	0.000001926563262	0.000020842886323	"9am to 12 am"
1	0.000001926563262	0.000020842886323	"11:00-22:00
(第三水曜日定休日)"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-23:00; Fr 11:00-01:00, Sa 12:00-01:00, Su 12:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo 10:00-22:00; Tu 10:00-22:00; We 10:00-22:00; Th 10:00-22:00; Fr 10:00-01:00, Sa 10:00-01:00, Su 09:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-We 11:00-24:00; Th-Sa 00:00-01:00,11:00-24:00; Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Su  11:30 - 14:30, 17:30 - 23:00;Mo off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 11:00-23:00; Su 12:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 08:00-21:30"
1	0.000001926563262	0.000020842886323	"06:30-21:30"
1	0.000001926563262	0.000020842886323	"11:00 am – 3:00 pm, 5:30 – 11:00 pm"
1	0.000001926563262	0.000020842886323	"0700-2100 All Week. Open till 2200 Friday"
1	0.000001926563262	0.000020842886323	"Waffle House"
1	0.000001926563262	0.000020842886323	"1130-2200 Daily"
1	0.000001926563262	0.000020842886323	"M-F 0630-1400, Sat Sun 0630-1500"
1	0.000001926563262	0.000020842886323	"M-F 1100-2100, Sat Sun 1000-2100"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-00:00; Sa 11:00-01:00; Su 12:00-00:00"
1	0.000001926563262	0.000020842886323	"12:00-15:00;19:00-00:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:30-8:00"
1	0.000001926563262	0.000020842886323	"Sa-We 9:30-16:30;Th-Fr 9:30-17:30"
1	0.000001926563262	0.000020842886323	"Mon-Sat: 09:30 to 23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-22:00; Fr 16:00-23:00; Sa 11:00-23:00; Su 11:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-00:00; Sa,Su 12:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Tu 08:00-16:00; We-Su 08:00-22:00"
1	0.000001926563262	0.000020842886323	"17:00～23:00（L.O）
夜10時以降入店可、日曜営業"
1	0.000001926563262	0.000020842886323	"irregular: most weekends"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-21:00;Sa-Su 15:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 08:00-14:30,17:00-23:00; Sa off"
1	0.000001926563262	0.000020842886323	"9:00-2:00"
1	0.000001926563262	0.000020842886323	"Sunday to Tuesday 11am to 10pm  Wednesday to Thursday 11am to 11pm  Friday and Saturday 11am to 12am"
1	0.000001926563262	0.000020842886323	"12:00n-3:00p, 5:00p-1:00a"
1	0.000001926563262	0.000020842886323	"Mo-Fr 8:00-22:00;Sa-Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00+; Sa 10:00+; Su 16:00+"
1	0.000001926563262	0.000020842886323	"Su-Th 11:00-23:00; Fr-Sa 11:00-25:30"
1	0.000001926563262	0.000020842886323	"Mo-Tu off; We-Th 18:30-23:00; Fr-Sa 18:30-24:00; Su off"
1	0.000001926563262	0.000020842886323	"We-Th 17:00-22:00, Fr-Su 08:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 10:00-21:00, Su 11:00-19:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 10:00-24:00; Fr 10:00-24:00; Sa 00:01-02:00; Sa 09:00-24:00; Su 00:01-02:00; Su 09:00-12:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-14:30, 18:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-22:00;Fr 11:00-23:30;Sa 17:00-23:30;Su off"
1	0.000001926563262	0.000020842886323	"0830 - 2130"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-15:00, 17:30-22:00; Sa 12:00-14:30, 17:30-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 15:00-23:00; Fr,Sa 15:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr  06:30-11:00, 12:00-14:30, 18:00-23:00; Sa-Su 07:00-13:00, 18:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 00:00-02:00,12:00-24:00; Tu-Fr 12:00-24:00"
1	0.000001926563262	0.000020842886323	"Su OFF, Mo-Sa 11:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr: 8-16"
1	0.000001926563262	0.000020842886323	"ทุกวัน 7.00 - 19.00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 15:00-22:00; Sa 11:00-22:00; Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"จันทร์ - ศุกร์ 7.00 - 15.00"
1	0.000001926563262	0.000020842886323	"12:00-15:30,18:00-21:30; Oct 11-Apr 14 Tu-Sa 12:00-15:30,18:00-20:30, Su 12:00-15:30"
1	0.000001926563262	0.000020842886323	"1100 - 1500, 1800 - 2300"
1	0.000001926563262	0.000020842886323	"10:00-22:00; Oct 11-Apr 14 Tu-Sa 10:00-21:00, Su 10:00-16:00"
1	0.000001926563262	0.000020842886323	"Mo-Tu 12:00-15:00,19:30-23:30;Fr 12:00-15:00,19:30-24:00;Sa 12:00-16:00,19:30-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 12:00-02:00"
1	0.000001926563262	0.000020842886323	"Tue-Thur 5pm-10pm, Fri-Sat 4pm-10:30pm"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-22:00; Sa 13:00-22:00; Su 13:00-22:00"
1	0.000001926563262	0.000020842886323	"12:00-14:00,17:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-15:00,18:00-22:00;Sa-Su 11:30-17:00,18:00-22:00"
1	0.000001926563262	0.000020842886323	"11:30-21:00;Tu off"
1	0.000001926563262	0.000020842886323	"11:00-15:00,18:00-28:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-14:30,17:00-22:00; Su 11:00-20:00; Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:30-14:00,17:30-23:30;Su 11:30-14:45;PH 11:30-14:45"
1	0.000001926563262	0.000020842886323	"16:30-20:00"
1	0.000001926563262	0.000020842886323	"11:30-15:00,18:00-21:30"
1	0.000001926563262	0.000020842886323	"11:00-15:00,17:30-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:30-15:00,17:00-23:00;Sa-su 11:30-23:00"
1	0.000001926563262	0.000020842886323	"11:00-14:30,17:00-20:00"
1	0.000001926563262	0.000020842886323	"11:00-15:30,17:00-20:45"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:00-24:00;Fr-Sa 17:00-26:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 11:00-14:00,17:00-23:00;Sa-Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"11:00-15:00,15:00-17:30"
1	0.000001926563262	0.000020842886323	"11:00-15:00,17:00-3:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 12:00-14:30, 17:45-23:30"
1	0.000001926563262	0.000020842886323	"Mo-Su 10:00 - 23:00; Oct-Apr Tu Off"
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:30-14:30;Tu-Su 19:00-23:30"
1	0.000001926563262	0.000020842886323	"Mo-Su 12:00-15:30, 19:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00 - 17:30"
1	0.000001926563262	0.000020842886323	"Su 17:30-1:00; Mo-Fr 11:00-1:00; Sa 18:00-2:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-18:00;Sa-Su 10:00-17:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:30-21:00;Sa-Su 11:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo off; Tu-Sa 17:30-23:00+; Su off"
1	0.000001926563262	0.000020842886323	"Mo-Th 17:30-22:00;Fr-Sa 17:00-23:00;Su 17:00-22:00"
1	0.000001926563262	0.000020842886323	"08.00 - 14.00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-14:00,17:00-23:00; Fr 11:00-14:00,17:00-02:00; Sa 17:00-02:00"
1	0.000001926563262	0.000020842886323	"4pm - 11pm"
1	0.000001926563262	0.000020842886323	"opening_hours=Mo off;Tu-Th 11:30-16:30,20:00-00:00;Fr-Su 11:30-16:30,20:00-02:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:30-13:30,17:00-23:00; Sa 17:00-23:00; Su 11:30-13:30,17:00-22:30"
1	0.000001926563262	0.000020842886323	"We-Su 18:00-02:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 12:00-14:00,17:30-21:45; Sa,Su 17:30-21:45"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:00-23:00; Sa,PH 11:00-15:00, 17:00-22:30"
1	0.000001926563262	0.000020842886323	"9 am - 10.30 pm"
1	0.000001926563262	0.000020842886323	"Pondělí: 11.00 - 24.00 Úterý: 11.00 - 24.00 Středa: 11.00 - 24.00 Čtvrtek: 11.00 - 02.00 Pátek: 11.00 - 04.00 Sobota: 17.00 - 04.00 Neděle: Zavřeno"
1	0.000001926563262	0.000020842886323	"Mo 18:00-22:00; Tu-Sa 11:00-15:00,18:00-23:00"
1	0.000001926563262	0.000020842886323	"10h-21h, fermé le mercredi"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-23:00; Su 16:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 11:30-21:00; Su 11:30-20:45"
1	0.000001926563262	0.000020842886323	"11:00-16:00,17:00-20:00; Aug 20-Jun 17 Su-We 11:00-16:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 00:00-03:00,05:00-24:00; Su 00:00-24:00"
1	0.000001926563262	0.000020842886323	"7am - 11 pm"
1	0.000001926563262	0.000020842886323	"Tu-Fr 17:00-24:00; Sa 14:30-22:00; Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"19:30 - 00:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-22:00;Fr-Sa 12:00-23:00;Su 14:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 9:00-22:30;Fr-Su 9:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 17:00+; Su 10:00-14:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 17:00-24:00; Su 11:00-24:00; Mo off"
1	0.000001926563262	0.000020842886323	"09-18"
1	0.000001926563262	0.000020842886323	"21.00-03.00"
1	0.000001926563262	0.000020842886323	"An Sonn- und Feiertagen sowie nach Vereinbarung geöffnet"
1	0.000001926563262	0.000020842886323	"We-Fr 17:30-22:00; Sa 11:30-17:30, 18:00-22:00; Su 11:00-17:30"
1	0.000001926563262	0.000020842886323	"Mo-Sa 11:00-23:30; Su 17:00-23:30"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:00-24:00; Sa 10:00-14:00, 17:00-22:00; Su, PH 09:00-22:00"
1	0.000001926563262	0.000020842886323	"11:30 - 21:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 16:00-22:00; Su 16:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:00-23:00;Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-24:00; Fr-Sa 11:00-02:30, Su 11:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 08:30-01:00;Sa-Su 10:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 7:00-20:00; Sa 8:00-20:00; Su 10:00-20:00"
1	0.000001926563262	0.000020842886323	"Su-We 7:00-22:00; Th-Sa 7:00-27:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:30-21:00, Sa-Su 13:00-21:00"
1	0.000001926563262	0.000020842886323	"Mo,We,Th,Fr 17:00+; Sa,Su 11:30+; Tu off"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:30-14:30, 17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 6:00-23:00, Su 6:00-12:00"
1	0.000001926563262	0.000020842886323	"Su-Th 11:00-9:00;Fr-Sa 11:00-10:00"
1	0.000001926563262	0.000020842886323	"We-Mo 10:00-24:00;Su 10:00-21:00;PH 10:00-21:00;Tu OFF"
1	0.000001926563262	0.000020842886323	"Mo,Th,Su 09:00-22:00; Fr,Sa 09:00-24:00"
1	0.000001926563262	0.000020842886323	"Tu-Su 11:30+; PH 11:00+; Mo off"
1	0.000001926563262	0.000020842886323	"Mo-Th 09:00-22:00; Fr-Sa 09:00-23:00; Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"07:00-14:00,17:30-21:00"
1	0.000001926563262	0.000020842886323	"Monday 11:30 AM - 10:00 PM Tuesday 11:30 AM - 10:00 PM Wednesday 11:30 AM - 10:00 PM Thursday 11:30 AM - 10:00 PM Friday 11:30 AM - 10:30 PM Saturday 11:30 AM - 10:30 PM Sunday 11:30 AM - 10:00 PM"
1	0.000001926563262	0.000020842886323	"19:30 - 24:00"
1	0.000001926563262	0.000020842886323	"Su-Th 11:00-23:00, Fr-Sa 11:00-01:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 17:00-23:00; PH closed"
1	0.000001926563262	0.000020842886323	"Tu-Fr 11:00-23:00; Mo, Sa 16:00-23:00; PH off"
1	0.000001926563262	0.000020842886323	"Mo-Fr 08:00-02:00; Sa, Su, PH 17:00-02:00"
1	0.000001926563262	0.000020842886323	"Tu-Fr 07:00-16:00; Sa 08:00-15:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 12:00-15:00, 18:00-23:00;Fr 12:00-15:00, 18:00-23:30;Sa 18:00-23:00;Su, BH 18:00-22:30"
1	0.000001926563262	0.000020842886323	"Su-Th 11:00-22:00;Sa-Su 11:00-22:30"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:30-14:30, 17:00-22:00;Fr 11:30-14:30, 17:00-22:30;Sa 17:00-22:30;Su 16:00-21:30"
1	0.000001926563262	0.000020842886323	"Montag ab 17:00 Uhr, Samstag ab 15:00 Uhr geschlossen, Donnerstag Ruhetag"
1	0.000001926563262	0.000020842886323	"11:00-23:00(平日)
10:30-23:00(土日祝)"
1	0.000001926563262	0.000020842886323	"Mo-Fr 9:00-19:00;Sa 10:00-19:00;Su 10:00-17:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:00-22:00, PH 17:00-22:00"
1	0.000001926563262	0.000020842886323	"Mo-Fr 10:30-22:00,Sa-Su 11:00-23:00"
1	0.000001926563262	0.000020842886323	"Mo-Th 10:00-22:00, Fr-Sa 10:00-23:00; Su 10:00-22:00"
1	0.000001926563262	0.000020842886323	"Tu-Th 11:00-14:00,17:00-21:00; Fr,Sa 11:00-14:00,17:00-22:00; Su 11:00-14:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-21:00;"
1	0.000001926563262	0.000020842886323	"Mo-Fr 15:00-23:00"
1	0.000001926563262	0.000020842886323	"Tu-Sa 12:00-14:00,18:00-21:30"
1	0.000001926563262	0.000020842886323	"10：00　～　14：30"
1	0.000001926563262	0.000020842886323	"Mo-Th 11:00-22:00;Fr-Sa 11:00-22:30"
1	0.000001926563262	0.000020842886323	"11:00-14:30,18:00-24:00"
1	0.000001926563262	0.000020842886323	"Mo-Su 11:00-14:30,17:30+ ""Warme Küche von 11:30-14:00 und von 18:00-21:30""; Th closed"
1	0.000001926563262	0.000020842886323	"Nov-Apr: Tu-Fr 10:00-16:00; May: Tu-Sa 10:00-16:00; Jun-Sep: 10:00-18:00; Oct: Tu-Sa 10:00-16:00"
1	0.000001926563262	0.000020842886323	"Mo-Sa 17:00-23:00; Su,PH 17:00-22:00"
1	0.000001926563262	0.000020842886323	"09:00 as 22:00"
