?n	?predicate
1	<http://linkedgeodata.org/ontology/drive_in%3Aname>
1	<http://linkedgeodata.org/ontology/drive_thru>
1	<http://linkedgeodata.org/ontology/ele%3ANN>
1	<http://linkedgeodata.org/ontology/ele%3Ade>
1	<http://linkedgeodata.org/ontology/ele%3Aft>
1	<http://linkedgeodata.org/ontology/ele%3Alocal>
1	<http://linkedgeodata.org/ontology/email%3Aapartments>
1	<http://linkedgeodata.org/ontology/email%3Ahours>
1	<http://linkedgeodata.org/ontology/emuia%3Aid>
1	<http://linkedgeodata.org/ontology/entrance%3Aramp>
1	<http://linkedgeodata.org/ontology/entrance%3Asteps>
1	<http://linkedgeodata.org/ontology/entrance%3Atype>
1	<http://linkedgeodata.org/ontology/entry_fee>
1	<http://linkedgeodata.org/ontology/est>
1	<http://linkedgeodata.org/ontology/event_location>
1	<http://linkedgeodata.org/ontology/ewmapa%3Afunkcja>
1	<http://linkedgeodata.org/ontology/extras>
1	<http://linkedgeodata.org/ontology/facebok%3Apage>
1	<http://linkedgeodata.org/ontology/facebook%3Agroup>
1	<http://linkedgeodata.org/ontology/faculty>
1	<http://linkedgeodata.org/ontology/fasstpass%2B>
1	<http://linkedgeodata.org/ontology/fence_type>
1	<http://linkedgeodata.org/ontology/fhrs%3A%3Aid>
1	<http://linkedgeodata.org/ontology/fhrs%3AlocalauthoritybusinessID>
1	<http://linkedgeodata.org/ontology/filipino>
1	<http://linkedgeodata.org/ontology/fire_hydrant%3Adiameter>
1	<http://linkedgeodata.org/ontology/fire_object%3Atype>
1	<http://linkedgeodata.org/ontology/firefishy%3Areview>
1	<http://linkedgeodata.org/ontology/fixing_phase>
1	<http://linkedgeodata.org/ontology/fixme%3A2>
1	<http://linkedgeodata.org/ontology/fixme2>
1	<http://linkedgeodata.org/ontology/flickr>
1	<http://linkedgeodata.org/ontology/floor%3Amaterial%3Atype>
1	<http://linkedgeodata.org/ontology/focus>
1	<http://linkedgeodata.org/ontology/fon>
1	<http://linkedgeodata.org/ontology/food%3Avegetarian>
1	<http://linkedgeodata.org/ontology/food_cart>
1	<http://linkedgeodata.org/ontology/food_quality>
1	<http://linkedgeodata.org/ontology/footway>
1	<http://linkedgeodata.org/ontology/fork>
1	<http://linkedgeodata.org/ontology/former_amenity>
1	<http://linkedgeodata.org/ontology/foursquare>
1	<http://linkedgeodata.org/ontology/free>
1	<http://linkedgeodata.org/ontology/fuel%3Adiesel_B>
1	<http://linkedgeodata.org/ontology/fuel%3Ae85>
1	<http://linkedgeodata.org/ontology/fuel:GTL_diesel>
1	<http://linkedgeodata.org/ontology/fuel:cng>
1	<http://linkedgeodata.org/ontology/fuel:lpg>
1	<http://linkedgeodata.org/ontology/fuel:octane_98>
1	<http://linkedgeodata.org/ontology/fumoir>
1	<http://linkedgeodata.org/ontology/fuzzy>
1	<http://linkedgeodata.org/ontology/fvst%3Anavnelbnr_1>
1	<http://linkedgeodata.org/ontology/gambling>
1	<http://linkedgeodata.org/ontology/garage>
1	<http://linkedgeodata.org/ontology/gastgarten>
1	<http://linkedgeodata.org/ontology/gay%3Amen>
1	<http://linkedgeodata.org/ontology/gdke%3Acriteria>
1	<http://linkedgeodata.org/ontology/geb_nr>
1	<http://linkedgeodata.org/ontology/generator%3Aoutput%3Aelectricity>
1	<http://linkedgeodata.org/ontology/generator%3Aplace>
1	<http://linkedgeodata.org/ontology/geometry>
1	<http://linkedgeodata.org/ontology/gourmet_cheque_acceptant>
1	<http://linkedgeodata.org/ontology/grill>
1	<http://linkedgeodata.org/ontology/grocery>
1	<http://linkedgeodata.org/ontology/group>
1	<http://linkedgeodata.org/ontology/group_only>
1	<http://linkedgeodata.org/ontology/gsm%3ALAC>
1	<http://linkedgeodata.org/ontology/gsm%3Acellid>
1	<http://linkedgeodata.org/ontology/guest_rooms>
1	<http://linkedgeodata.org/ontology/happy_hour%3Adescription>
1	<http://linkedgeodata.org/ontology/health%20beneficial>
1	<http://linkedgeodata.org/ontology/health_specialty%3Ahydrotherapy>
1	<http://linkedgeodata.org/ontology/health_specialty%3Amanual_therapy>
1	<http://linkedgeodata.org/ontology/heating>
1	<http://linkedgeodata.org/ontology/high_seat>
1	<http://linkedgeodata.org/ontology/hint>
1	<http://linkedgeodata.org/ontology/hint%3Aru>
1	<http://linkedgeodata.org/ontology/historic%3Acuisine>
1	<http://linkedgeodata.org/ontology/historic%3Arailway>
1	<http://linkedgeodata.org/ontology/historic%3Ashop>
1	<http://linkedgeodata.org/ontology/historic%3Aurl>
1	<http://linkedgeodata.org/ontology/hookah>
1	<http://linkedgeodata.org/ontology/hot_meals>
1	<http://linkedgeodata.org/ontology/hotel%3Astars>
1	<http://linkedgeodata.org/ontology/hour_off>
1	<http://linkedgeodata.org/ontology/hour_on>
1	<http://linkedgeodata.org/ontology/houseboat>
1	<http://linkedgeodata.org/ontology/hsin%20kuan>
1	<http://linkedgeodata.org/ontology/icao>
1	<http://linkedgeodata.org/ontology/ice>
1	<http://linkedgeodata.org/ontology/image%3Apanorama>
1	<http://linkedgeodata.org/ontology/image1>
1	<http://linkedgeodata.org/ontology/image3>
1	<http://linkedgeodata.org/ontology/image_5>
1	<http://linkedgeodata.org/ontology/imagery_source>
1	<http://linkedgeodata.org/ontology/img>
1	<http://linkedgeodata.org/ontology/img_type>
1	<http://linkedgeodata.org/ontology/incorrect%3Aname>
1	<http://linkedgeodata.org/ontology/indoor_seating>
1	<http://linkedgeodata.org/ontology/indoor_slide>
1	<http://linkedgeodata.org/ontology/inf>
1	<http://linkedgeodata.org/ontology/inn>
1	<http://linkedgeodata.org/ontology/inside>
1	<http://linkedgeodata.org/ontology/inside_atm>
1	<http://linkedgeodata.org/ontology/instagram>
1	<http://linkedgeodata.org/ontology/institute>
1	<http://linkedgeodata.org/ontology/int>
1	<http://linkedgeodata.org/ontology/interaction>
1	<http://linkedgeodata.org/ontology/internet_access%3Afree>
1	<http://linkedgeodata.org/ontology/internet_access%3Awired%3Aguests>
1	<http://linkedgeodata.org/ontology/internet_access%3Awireless%3Acustomers>
1	<http://linkedgeodata.org/ontology/internet_password>
1	<http://linkedgeodata.org/ontology/invisible%3Aaddr%3Astreet>
1	<http://linkedgeodata.org/ontology/is_in%3Acomarca>
1	<http://linkedgeodata.org/ontology/item_1>
1	<http://linkedgeodata.org/ontology/item_10>
1	<http://linkedgeodata.org/ontology/item_11>
1	<http://linkedgeodata.org/ontology/item_2>
1	<http://linkedgeodata.org/ontology/item_3>
1	<http://linkedgeodata.org/ontology/item_4>
1	<http://linkedgeodata.org/ontology/item_5>
1	<http://linkedgeodata.org/ontology/item_6>
1	<http://linkedgeodata.org/ontology/item_7>
1	<http://linkedgeodata.org/ontology/item_8>
1	<http://linkedgeodata.org/ontology/item_9>
1	<http://linkedgeodata.org/ontology/kebele>
1	<http://linkedgeodata.org/ontology/keten>
1	<http://linkedgeodata.org/ontology/key%3Afacebook>
1	<http://linkedgeodata.org/ontology/key0>
1	<http://linkedgeodata.org/ontology/keywords>
1	<http://linkedgeodata.org/ontology/kitchen_hours%3Acarvery>
1	<http://linkedgeodata.org/ontology/kitchen_hours%3Amain_menu>
1	<http://linkedgeodata.org/ontology/kitchen_hours%3Apizza>
1	<http://linkedgeodata.org/ontology/kitchen_hours%3Arestaurant>
1	<http://linkedgeodata.org/ontology/kitchen_hours_1>
1	<http://linkedgeodata.org/ontology/labelname>
1	<http://linkedgeodata.org/ontology/lactose_free>
1	<http://linkedgeodata.org/ontology/lanes>
1	<http://linkedgeodata.org/ontology/language>
1	<http://linkedgeodata.org/ontology/language%3Ade>
1	<http://linkedgeodata.org/ontology/language%3Aeo>
1	<http://linkedgeodata.org/ontology/language%3Azh>
1	<http://linkedgeodata.org/ontology/languages>
1	<http://linkedgeodata.org/ontology/lastname>
1	<http://linkedgeodata.org/ontology/latest_survey_date>
1	<http://linkedgeodata.org/ontology/leaf_type>
1	<http://linkedgeodata.org/ontology/level%3Aref>
1	<http://linkedgeodata.org/ontology/level0>
1	<http://linkedgeodata.org/ontology/link%3Aberlin.de>
1	<http://linkedgeodata.org/ontology/link%3Aflickr>
1	<http://linkedgeodata.org/ontology/link%3Aqype>
1	<http://linkedgeodata.org/ontology/link%3Atabelog>
1	<http://linkedgeodata.org/ontology/link%3Atwitter>
1	<http://linkedgeodata.org/ontology/linkedin>
1	<http://linkedgeodata.org/ontology/linz%3Agarmin_type>
1	<http://linkedgeodata.org/ontology/linz2osm%3Aobjectid>
1	<http://linkedgeodata.org/ontology/lit>
1	<http://linkedgeodata.org/ontology/live%20music>
1	<http://linkedgeodata.org/ontology/loc_name%3Aen>
1	<http://linkedgeodata.org/ontology/local_food>
1	<http://linkedgeodata.org/ontology/lottery>
1	<http://linkedgeodata.org/ontology/lounge>
1	<http://linkedgeodata.org/ontology/lunch_hours>
1	<http://linkedgeodata.org/ontology/lunch_menu>
1	<http://linkedgeodata.org/ontology/maaamet%3Aorig_tunnus>
1	<http://linkedgeodata.org/ontology/magazin>
1	<http://linkedgeodata.org/ontology/maid>
1	<http://linkedgeodata.org/ontology/man_made_1>
1	<http://linkedgeodata.org/ontology/manu>
1	<http://linkedgeodata.org/ontology/marc>
1	<http://linkedgeodata.org/ontology/massgis%3AAddress>
1	<http://linkedgeodata.org/ontology/massgis%3ABanCod>
1	<http://linkedgeodata.org/ontology/massgis%3AFAACS>
1	<http://linkedgeodata.org/ontology/massgis%3AGridNum>
1	<http://linkedgeodata.org/ontology/massgis%3AHistLink>
1	<http://linkedgeodata.org/ontology/massgis%3ALastEdit>
1	<http://linkedgeodata.org/ontology/massgis%3ANameOffc>
1	<http://linkedgeodata.org/ontology/massgis%3AOldMapNo>
1	<http://linkedgeodata.org/ontology/massgis%3APicLink>
1	<http://linkedgeodata.org/ontology/massgis%3ASequence>
1	<http://linkedgeodata.org/ontology/massgis%3AStName>
1	<http://linkedgeodata.org/ontology/massgis%3AStNum>
1	<http://linkedgeodata.org/ontology/massgis%3AStType>
1	<http://linkedgeodata.org/ontology/massgis%3AUseCode>
1	<http://linkedgeodata.org/ontology/massgis%3AUseType>
1	<http://linkedgeodata.org/ontology/mattress>
1	<http://linkedgeodata.org/ontology/max_occupancy>
1	<http://linkedgeodata.org/ontology/maxaxleload>
1	<http://linkedgeodata.org/ontology/meetingpoint>
1	<http://linkedgeodata.org/ontology/membership>
1	<http://linkedgeodata.org/ontology/microbrewery%3Aname>
1	<http://linkedgeodata.org/ontology/mml%3Aclass>
1	<http://linkedgeodata.org/ontology/mobile%20phone>
1	<http://linkedgeodata.org/ontology/mobilephone>
1	<http://linkedgeodata.org/ontology/mongol_bbq>
1	<http://linkedgeodata.org/ontology/mooring>
1	<http://linkedgeodata.org/ontology/motor>
1	<http://linkedgeodata.org/ontology/motto>
1	<http://linkedgeodata.org/ontology/mountain_pass>
1	<http://linkedgeodata.org/ontology/msg>
1	<http://linkedgeodata.org/ontology/myId1>
1	<http://linkedgeodata.org/ontology/nam>
1	<http://linkedgeodata.org/ontology/name%3A-2013>
1	<http://linkedgeodata.org/ontology/name%3A1995-1996>
1	<http://linkedgeodata.org/ontology/name%3A1995-1996_1>
1	<http://linkedgeodata.org/ontology/name%3A1996-1997>
1	<http://linkedgeodata.org/ontology/name%3A1999-2004>
1	<http://linkedgeodata.org/ontology/name%3A2>
1	<http://linkedgeodata.org/ontology/name%3A2004-2007>
1	<http://linkedgeodata.org/ontology/name%3A2004-2007_1>
1	<http://linkedgeodata.org/ontology/name%3A2012-2014>
1	<http://linkedgeodata.org/ontology/name%3A2013->
1	<http://linkedgeodata.org/ontology/name%3Aalt_name>
1	<http://linkedgeodata.org/ontology/name%3Aan>
1	<http://linkedgeodata.org/ontology/name%3Abar>
1	<http://linkedgeodata.org/ontology/name%3Aby>
1	<http://linkedgeodata.org/ontology/name%3Adistillery>
1	<http://linkedgeodata.org/ontology/name%3Aeml>
1	<http://linkedgeodata.org/ontology/name%3Aformal>
1	<http://linkedgeodata.org/ontology/name%3Afrp>
1	<http://linkedgeodata.org/ontology/name%3Age>
1	<http://linkedgeodata.org/ontology/name%3Aguess>
1	<http://linkedgeodata.org/ontology/name%3Ahistoric>
1	<http://linkedgeodata.org/ontology/name%3Aid>
1	<http://linkedgeodata.org/ontology/name%3Aintl>
1	<http://linkedgeodata.org/ontology/name%3Aja_en>
1	<http://linkedgeodata.org/ontology/name%3Aja_hira>
1	<http://linkedgeodata.org/ontology/name%3Aloc>
1	<http://linkedgeodata.org/ontology/name%3Amorvarid>
1	<http://linkedgeodata.org/ontology/name%3Ase>
1	<http://linkedgeodata.org/ontology/name%3Asimple>
1	<http://linkedgeodata.org/ontology/name%3Ayi>
1	<http://linkedgeodata.org/ontology/name%3Azh-TW>
1	<http://linkedgeodata.org/ontology/name%3Azh-min-nan>
1	<http://linkedgeodata.org/ontology/name%3Azh_TW>
1	<http://linkedgeodata.org/ontology/name.source%3Ako>
1	<http://linkedgeodata.org/ontology/name_5>
1	<http://linkedgeodata.org/ontology/name_de>
1	<http://linkedgeodata.org/ontology/name_el>
1	<http://linkedgeodata.org/ontology/name_en>
1	<http://linkedgeodata.org/ontology/name_int>
1	<http://linkedgeodata.org/ontology/name_old>
1	<http://linkedgeodata.org/ontology/naptan%3AAtcoCode>
1	<http://linkedgeodata.org/ontology/naptan%3ABearing>
1	<http://linkedgeodata.org/ontology/naptan%3ABusStopType>
1	<http://linkedgeodata.org/ontology/naptan%3ACommonName>
1	<http://linkedgeodata.org/ontology/naptan%3AIndicator>
1	<http://linkedgeodata.org/ontology/naptan%3ALandmark>
1	<http://linkedgeodata.org/ontology/naptan%3ANaptanCode>
1	<http://linkedgeodata.org/ontology/naptan%3AStreet>
1	<http://linkedgeodata.org/ontology/naptan%3Averified>
1	<http://linkedgeodata.org/ontology/national>
1	<http://linkedgeodata.org/ontology/nationality>
1	<http://linkedgeodata.org/ontology/navnelbnr>
1	<http://linkedgeodata.org/ontology/neme%3Aen>
1	<http://linkedgeodata.org/ontology/new>
1	<http://linkedgeodata.org/ontology/noname>
1	<http://linkedgeodata.org/ontology/not%3Afhrs%3Aaddr%3Apostcode>
1	<http://linkedgeodata.org/ontology/not%3Afhrs%3Aamenity>
1	<http://linkedgeodata.org/ontology/not%3Anccod%3Alp%3Apostcode>
1	<http://linkedgeodata.org/ontology/not%3Anccod%3Aname>
1	<http://linkedgeodata.org/ontology/not%3Anccod%3Apl%3Aname>
1	<http://linkedgeodata.org/ontology/note%3A2>
1	<http://linkedgeodata.org/ontology/note%3AFIXME>
1	<http://linkedgeodata.org/ontology/note%3Aaddr>
1	<http://linkedgeodata.org/ontology/note%3Aaddr%3Ahousenumber>
1	<http://linkedgeodata.org/ontology/note%3Aaddr%3Astreet>
1	<http://linkedgeodata.org/ontology/note%3Aamenity>
1	<http://linkedgeodata.org/ontology/note%3AassociatedStreet>
1	<http://linkedgeodata.org/ontology/note%3Acontact%3Awebsite>
1	<http://linkedgeodata.org/ontology/note%3Aend_date>
1	<http://linkedgeodata.org/ontology/note%3Aformer_resident>
1	<http://linkedgeodata.org/ontology/note%3Afr%3A2>
1	<http://linkedgeodata.org/ontology/note%3Aname%3Aen>
1	<http://linkedgeodata.org/ontology/note%3Aname%3Ako>
1	<http://linkedgeodata.org/ontology/note%3Aold_amenity>
1	<http://linkedgeodata.org/ontology/note%3Aorganisationsnummer>
1	<http://linkedgeodata.org/ontology/note%3Aphone>
1	<http://linkedgeodata.org/ontology/note%3Aposition>
1	<http://linkedgeodata.org/ontology/note%3Aru>
1	<http://linkedgeodata.org/ontology/note%3Ase>
1	<http://linkedgeodata.org/ontology/note%3Asource>
1	<http://linkedgeodata.org/ontology/note%3Asv>
1	<http://linkedgeodata.org/ontology/note%3Awebsite>
1	<http://linkedgeodata.org/ontology/note%3Awheelchair>
1	<http://linkedgeodata.org/ontology/note_2>
1	<http://linkedgeodata.org/ontology/note_de>
1	<http://linkedgeodata.org/ontology/notice>
1	<http://linkedgeodata.org/ontology/obedoedId>
1	<http://linkedgeodata.org/ontology/occupied>
1	<http://linkedgeodata.org/ontology/off>
1	<http://linkedgeodata.org/ontology/offer>
1	<http://linkedgeodata.org/ontology/official_name%3Aen>
1	<http://linkedgeodata.org/ontology/official_name%3Ams>
1	<http://linkedgeodata.org/ontology/old>
1	<http://linkedgeodata.org/ontology/old%3Aalcohol%3A2>
1	<http://linkedgeodata.org/ontology/old%3Acuisine%3A2>
1	<http://linkedgeodata.org/ontology/old%3Afhrs%3Aid>
1	<http://linkedgeodata.org/ontology/old_addr%3Acity>
1	<http://linkedgeodata.org/ontology/old_alt_name>
1	<http://linkedgeodata.org/ontology/old_end_date>
1	<http://linkedgeodata.org/ontology/old_loc_name>
1	<http://linkedgeodata.org/ontology/old_name%3A2009>
1	<http://linkedgeodata.org/ontology/old_name%3Ade>
1	<http://linkedgeodata.org/ontology/old_name%3Ait>
1	<http://linkedgeodata.org/ontology/old_name%3Aja>
1	<http://linkedgeodata.org/ontology/old_name%3Aka>
1	<http://linkedgeodata.org/ontology/old_name%3Apub>
1	<http://linkedgeodata.org/ontology/old_name%3Avi>
1	<http://linkedgeodata.org/ontology/old_name3>
1	<http://linkedgeodata.org/ontology/old_name_3>
1	<http://linkedgeodata.org/ontology/old_old_name>
1	<http://linkedgeodata.org/ontology/old_opening_hours>
1	<http://linkedgeodata.org/ontology/old_operator>
1	<http://linkedgeodata.org/ontology/old_ref%3AFR%3ANAF>
1	<http://linkedgeodata.org/ontology/old_ref%3AFR%3ASIRET>
1	<http://linkedgeodata.org/ontology/oldhousenumber>
1	<http://linkedgeodata.org/ontology/openGeoDB%3Aauto_update>
1	<http://linkedgeodata.org/ontology/opening>
1	<http://linkedgeodata.org/ontology/opening%20times>
1	<http://linkedgeodata.org/ontology/opening_days>
1	<http://linkedgeodata.org/ontology/opening_hour>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aa-la_carte>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aatm>
1	<http://linkedgeodata.org/ontology/opening_hours%3Abakery>
1	<http://linkedgeodata.org/ontology/opening_hours%3Abeauty>
1	<http://linkedgeodata.org/ontology/opening_hours%3Abuffet>
1	<http://linkedgeodata.org/ontology/opening_hours%3Acafe>
1	<http://linkedgeodata.org/ontology/opening_hours%3Acheckin>
1	<http://linkedgeodata.org/ontology/opening_hours%3Acuisine>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aearly_bird>
1	<http://linkedgeodata.org/ontology/opening_hours%3Afood>
1	<http://linkedgeodata.org/ontology/opening_hours%3Ahome_delivery>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aimbiss>
1	<http://linkedgeodata.org/ontology/opening_hours%3Akithcen>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aold>
1	<http://linkedgeodata.org/ontology/opening_hours%3Asauna>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aseating>
1	<http://linkedgeodata.org/ontology/opening_hours%3Ashop>
1	<http://linkedgeodata.org/ontology/opening_hours%3Aslowfood>
1	<http://linkedgeodata.org/ontology/opening_hours%3Asoon>
1	<http://linkedgeodata.org/ontology/opening_hours%3Asummer>
1	<http://linkedgeodata.org/ontology/opening_hours%3Asummer_season>
1	<http://linkedgeodata.org/ontology/opening_hours%3Atakeaway>
1	<http://linkedgeodata.org/ontology/opening_hours%3Atext>
1	<http://linkedgeodata.org/ontology/opening_hours%3Awinter_season>
1	<http://linkedgeodata.org/ontology/opening_season>
1	<http://linkedgeodata.org/ontology/opentable>
1	<http://linkedgeodata.org/ontology/operator%3Aes>
1	<http://linkedgeodata.org/ontology/operator%3Avi>
1	<http://linkedgeodata.org/ontology/operator%3Awebsite>
1	<http://linkedgeodata.org/ontology/operator_type>
1	<http://linkedgeodata.org/ontology/organisasjonsnummer>
1	<http://linkedgeodata.org/ontology/organisazion>
1	<http://linkedgeodata.org/ontology/osak%3Ahouse_no>
1	<http://linkedgeodata.org/ontology/osak%3Astreet>
1	<http://linkedgeodata.org/ontology/osak%3Asubdivision>
1	<http://linkedgeodata.org/ontology/osm_user_recommends>
1	<http://linkedgeodata.org/ontology/out>
1	<http://linkedgeodata.org/ontology/outdoor_seating%3Acapacity>
1	<http://linkedgeodata.org/ontology/outdoor_seatings>
1	<http://linkedgeodata.org/ontology/outdoor_sitting>
1	<http://linkedgeodata.org/ontology/outside>
1	<http://linkedgeodata.org/ontology/p2pu>
1	<http://linkedgeodata.org/ontology/parking%20lot%20>
1	<http://linkedgeodata.org/ontology/pasta>
1	<http://linkedgeodata.org/ontology/pastelaria>
1	<http://linkedgeodata.org/ontology/pastry>
1	<http://linkedgeodata.org/ontology/pastry_shop>
1	<http://linkedgeodata.org/ontology/payement%3Abitcoin>
1	<http://linkedgeodata.org/ontology/payment%3Aaccount_card>
1	<http://linkedgeodata.org/ontology/payment%3Abitcoins>
1	<http://linkedgeodata.org/ontology/payment%3Acartasi>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3ACUC>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3ACUP>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3AEUR>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3ALTL>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3AUSD>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3Achf>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3Aeur>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3Agbp>
1	<http://linkedgeodata.org/ontology/payment%3Acash%3Ausd>
1	<http://linkedgeodata.org/ontology/payment%3Acoins%3ACZK>
1	<http://linkedgeodata.org/ontology/payment%3Adiners_card>
1	<http://linkedgeodata.org/ontology/payment%3Adiscovery_card>
1	<http://linkedgeodata.org/ontology/payment%3Aep_avant>
1	<http://linkedgeodata.org/ontology/payment%3Aep_cash>
1	<http://linkedgeodata.org/ontology/payment%3Aep_mep>
1	<http://linkedgeodata.org/ontology/payment%3Aep_minicash>
1	<http://linkedgeodata.org/ontology/payment%3Aep_minipay>
1	<http://linkedgeodata.org/ontology/payment%3Aep_monedero>
1	<http://linkedgeodata.org/ontology/payment%3Aep_monedero4b>
1	<http://linkedgeodata.org/ontology/payment%3Aep_moneo>
1	<http://linkedgeodata.org/ontology/payment%3Aep_proton>
1	<http://linkedgeodata.org/ontology/payment%3Aep_quick>
1	<http://linkedgeodata.org/ontology/payment%3Afeathercoin>
1	<http://linkedgeodata.org/ontology/payment%3Aiko>
1	<http://linkedgeodata.org/ontology/payment%3Alaser>
1	<http://linkedgeodata.org/ontology/payment%3Amaster_card>
1	<http://linkedgeodata.org/ontology/payment%3Amastercard_electronic>
1	<http://linkedgeodata.org/ontology/payment%3Amcard>
1	<http://linkedgeodata.org/ontology/payment%3Anotes%3ACZK>
1	<http://linkedgeodata.org/ontology/payment%3Aother>
1	<http://linkedgeodata.org/ontology/payment%3Aothers>
1	<http://linkedgeodata.org/ontology/payment%3Apaypal>
1	<http://linkedgeodata.org/ontology/payment%3Aquick>
1	<http://linkedgeodata.org/ontology/payment%3Aregional>
1	<http://linkedgeodata.org/ontology/payment%3Asodexo>
1	<http://linkedgeodata.org/ontology/payment%3Asource>
1	<http://linkedgeodata.org/ontology/payment%3Atitre_restaurant>
1	<http://linkedgeodata.org/ontology/payment.source%3Acredit_cards>
1	<http://linkedgeodata.org/ontology/payment_type%3Acard>
1	<http://linkedgeodata.org/ontology/pension>
1	<http://linkedgeodata.org/ontology/pet_friendly>
1	<http://linkedgeodata.org/ontology/pho>
1	<http://linkedgeodata.org/ontology/phone%3ACZ>
1	<http://linkedgeodata.org/ontology/phone%3AClaro>
1	<http://linkedgeodata.org/ontology/phone%3ADE>
1	<http://linkedgeodata.org/ontology/phone%3ANL>
1	<http://linkedgeodata.org/ontology/phone%3ATim>
1	<http://linkedgeodata.org/ontology/phone%3Aapartments>
1	<http://linkedgeodata.org/ontology/phone%3Abar>
1	<http://linkedgeodata.org/ontology/phone%3Abeauty>
1	<http://linkedgeodata.org/ontology/phone%3Abrewery>
1	<http://linkedgeodata.org/ontology/phone%3Abusiness>
1	<http://linkedgeodata.org/ontology/phone%3Acatering>
1	<http://linkedgeodata.org/ontology/phone%3Afixed>
1	<http://linkedgeodata.org/ontology/phone%3Amobil>
1	<http://linkedgeodata.org/ontology/phone%3Amobile2>
1	<http://linkedgeodata.org/ontology/phone%3Anote>
1	<http://linkedgeodata.org/ontology/phone%3Apartyservice>
1	<http://linkedgeodata.org/ontology/phone%3Apub>
1	<http://linkedgeodata.org/ontology/phone%3Arestaurant>
1	<http://linkedgeodata.org/ontology/phone%3Ashop>
1	<http://linkedgeodata.org/ontology/phone%3Atakeaway>
1	<http://linkedgeodata.org/ontology/phone%3Avoice>
1	<http://linkedgeodata.org/ontology/phone%3Awinter>
1	<http://linkedgeodata.org/ontology/phone_3>
1	<http://linkedgeodata.org/ontology/phone_gsm>
1	<http://linkedgeodata.org/ontology/photos>
1	<http://linkedgeodata.org/ontology/pick_up>
1	<http://linkedgeodata.org/ontology/pictogram>
1	<http://linkedgeodata.org/ontology/pie>
1	<http://linkedgeodata.org/ontology/pinocchio>
1	<http://linkedgeodata.org/ontology/placeNumbers>
1	<http://linkedgeodata.org/ontology/place_nr>
1	<http://linkedgeodata.org/ontology/poi>
1	<http://linkedgeodata.org/ontology/pool>
1	<http://linkedgeodata.org/ontology/population%3Adate>
1	<http://linkedgeodata.org/ontology/postal_addr%3Acity>
1	<http://linkedgeodata.org/ontology/postal_addr%3Apostcode>
1	<http://linkedgeodata.org/ontology/postal_addr%3Astreet>
1	<http://linkedgeodata.org/ontology/premiere>
1	<http://linkedgeodata.org/ontology/previous_name_1>
1	<http://linkedgeodata.org/ontology/price%3Achildrendiscount>
1	<http://linkedgeodata.org/ontology/price%3Adouble_room_per_person>
1	<http://linkedgeodata.org/ontology/price%3Asingle_room_per_person>
1	<http://linkedgeodata.org/ontology/pricerange>
1	<http://linkedgeodata.org/ontology/prix>
1	<http://linkedgeodata.org/ontology/product>
1	<http://linkedgeodata.org/ontology/protection_title>
1	<http://linkedgeodata.org/ontology/protection_title%3Acategory>
1	<http://linkedgeodata.org/ontology/psw>
1	<http://linkedgeodata.org/ontology/public>
1	<http://linkedgeodata.org/ontology/quality%20label>
1	<http://linkedgeodata.org/ontology/qwerty>
1	<http://linkedgeodata.org/ontology/rastorant>
1	<http://linkedgeodata.org/ontology/real_fire>
1	<http://linkedgeodata.org/ontology/recycling:batteries>
1	<http://linkedgeodata.org/ontology/rednap%3Acodigoine>
1	<http://linkedgeodata.org/ontology/rednap%3Aficha>
1	<http://linkedgeodata.org/ontology/rednap%3Agrupo>
1	<http://linkedgeodata.org/ontology/rednap%3Anodo>
1	<http://linkedgeodata.org/ontology/rednap%3Anumero>
1	<http://linkedgeodata.org/ontology/rednap%3Aposicion>
1	<http://linkedgeodata.org/ontology/rednap%3Atipo>
1	<http://linkedgeodata.org/ontology/ref%3AFR%3AINSEE>
1	<http://linkedgeodata.org/ontology/ref%3AIT%3Area>
1	<http://linkedgeodata.org/ontology/ref%3ANRHP>
1	<http://linkedgeodata.org/ontology/ref%3ANRIS>
1	<http://linkedgeodata.org/ontology/ref%3ARCS>
1	<http://linkedgeodata.org/ontology/ref%3AToerismeVlaanderen>
1	<http://linkedgeodata.org/ontology/ref%3Aat%3Aatu>
1	<http://linkedgeodata.org/ontology/ref%3Aat%3Afbnr>
1	<http://linkedgeodata.org/ontology/ref%3Aat%3Auid>
1	<http://linkedgeodata.org/ontology/ref%3Abic>
1	<http://linkedgeodata.org/ontology/ref%3Aebidat>
1	<http://linkedgeodata.org/ontology/ref%3Agevelsberg>
1	<http://linkedgeodata.org/ontology/ref%3Agnd>
1	<http://linkedgeodata.org/ontology/ref%3Agusid>
